Comments,Replies
"언제 어디서 들어도 감동적인 노래다..데뷔곡인데 이정도면..역시 이세돌이다 들을때마다 가슴이뭉클해진다..멤버 한명한명 음색이 진짜 좋다..이세돌 진짜 고생많이했다..그래도 고생한만큼 유명해지고 뉴욕 타임스퀘어 진출에 빌보드차트,멜론차트 까지 깨고 진짜 이파리로써 너무 행복하다..앞으로도 재밌게 활동했으면 좋겠다 2000만 축하!!!  이세돌 화이팅!!!","언제 어디서 들어도 감동적인 노래다..데뷔곡인데 이정도면..역시 이세돌이다 들을때마다 가슴이뭉클해진다..멤버 한명한명 음색이 진짜 좋다..이세돌 진짜 고생많이했다..그래도 고생한만큼 유명해지고 뉴욕 타임스퀘어 진출에 빌보드차트,멜론차트 까지 깨고 진짜 이파리로써 너무 행복하다..앞으로도 재밌게 활동했으면 좋겠다 2000만 축하!!!  이세돌 화이팅!!!"
정말 목 빠지게 기다렸습니다.. 흑흑.. 최고야 이세돌..... 최고야 왁굳형ㅠㅜㅜ,정말 목 빠지게 기다렸습니다.. 흑흑.. 최고야 이세돌..... 최고야 왁굳형ㅠㅜㅜ
드디어 온다 ..... 숨참아 !!!!!!,드디어 온다 ..... 숨참아 !!!!!!
"""날 잊어버린다 해도, 다시 한 번 너를 만나러 갈 테니까""

1년 동안 잊고 있던 이세돌, 알고리즘을 통해 다시 한 번 만났다....!
다시 봐도 좋았더라.","""날 잊어버린다 해도, 다시 한 번 너를 만나러 갈 테니까""

1년 동안 잊고 있던 이세돌, 알고리즘을 통해 다시 한 번 만났다....!
다시 봐도 좋았더라."
"진짜 눈물날거 같다.. 리와인드가 벌써 2000만이라니 아직도 그때 처음 실시간으로 들었을때의 전율을 잊지못하는데 시간이 이렇게 빠르다니 이세돌과 왁굳형 앞으로도 응원할게요
️","진짜 눈물날거 같다.. 리와인드가 벌써 2000만이라니 아직도 그때 처음 실시간으로 들었을때의 전율을 잊지못하는데 시간이 이렇게 빠르다니 이세돌과 왁굳형 앞으로도 응원할게요
️"
"이세돌 프로젝트는 시작부터 봐 와서 그런지 더욱 감동입니다. 노래 만든다고 다들 고생많으셨고, 좋은 노래 감사합니다. 잘 듣겠습니다. ","이세돌 프로젝트는 시작부터 봐 와서 그런지 더욱 감동입니다. 노래 만든다고 다들 고생많으셨고, 좋은 노래 감사합니다. 잘 듣겠습니다. "
"MV가 언제 나오는걸까 몰라서 드디어 보았습니다.
 너무 감동적입니다. 정말로
품질이 너무 좋고 이렇게 만들 수 있다는 것이 정말 대단합니다.
하이라이트의 부분에서 눈물이 나왔어요. 춤도 정말 잘추는 멋있어요!!
앞으로도 많이 활동해주세요
 감사합니다!!
이세계아이돌 데뷔 축하해요","MV가 언제 나오는걸까 몰라서 드디어 보았습니다.
 너무 감동적입니다. 정말로
품질이 너무 좋고 이렇게 만들 수 있다는 것이 정말 대단합니다.
하이라이트의 부분에서 눈물이 나왔어요. 춤도 정말 잘추는 멋있어요!!
앞으로도 많이 활동해주세요
 감사합니다!!
이세계아이돌 데뷔 축하해요"
"2000만 미쳤다 처음에 ""재미""로 시작한 프로젝트가,이렇게 성공할줄몰랐지 자 이세돌은 이제시작이기 때문에 앞으로 더 성공할 길만 남았어요 몇년 뒤까지 우리가 이파리로 계속 있을 수 있기를.
..!   이세돌 화이팅!!","2000만 미쳤다 처음에 ""재미""로 시작한 프로젝트가,이렇게 성공할줄몰랐지 자 이세돌은 이제시작이기 때문에 앞으로 더 성공할 길만 남았어요 몇년 뒤까지 우리가 이파리로 계속 있을 수 있기를.
..!   이세돌 화이팅!!"
"늦었지만
 리와인드 2000만 축하드려요 
 초창기 팬으로서 이세돌이 이렇게까지 성장한게 너무 뿌듯하면서 기쁘네요","늦었지만
 리와인드 2000만 축하드려요 
 초창기 팬으로서 이세돌이 이렇게까지 성장한게 너무 뿌듯하면서 기쁘네요"
이게 ㄹㅇ 애니에서나 나올 얘기 아닌가?ㅋㅋㅋㅋㅋㅋㅋㅋ개인 방송인이 아이돌 그룹 만드려고 직접 멤버모으고 또 거기에 다양한 사람들이 모여서 이런 결과물을 낸다는게ㅋㅋㅋㅋ이게 판타지지,이게 ㄹㅇ 애니에서나 나올 얘기 아닌가?ㅋㅋㅋㅋㅋㅋㅋㅋ개인 방송인이 아이돌 그룹 만드려고 직접 멤버모으고 또 거기에 다양한 사람들이 모여서 이런 결과물을 낸다는게ㅋㅋㅋㅋ이게 판타지지
"""우왁굳""","""우왁굳"""
"이세돌 노래도 다 좋고 나도 입덕하고 싶지만
우리 친오빠놈이 진짜 이세돌을 너무 미친듯이 좋아하니깐 뭔가...진짜 뭔가 좀 그래
오빠 방에 굿즈들 책상에 진열해놓은거 보면서 그냥 오;;;;;무친놈인가 생각밖에 안듬
저도 그래도 가끔씩 노래는 들으러옵니다","이세돌 노래도 다 좋고 나도 입덕하고 싶지만
우리 친오빠놈이 진짜 이세돌을 너무 미친듯이 좋아하니깐 뭔가...진짜 뭔가 좀 그래
오빠 방에 굿즈들 책상에 진열해놓은거 보면서 그냥 오;;;;;무친놈인가 생각밖에 안듬
저도 그래도 가끔씩 노래는 들으러옵니다"
2021년 겨울에 이세돌을 처음 접하고 입덕부정기 없이 바로 팬치가 된 저는 이세돌이 이렇게 클줄은 몰랐는데 정말 2000만 조회수는 참 대단하네요... 메타버스의 선두주자로서 왁굳형과 이세돌 모두 앞으로 더 발전하고 성장하면 좋겠습니다!!! 이세돌 화이팅!2000만 축하드려요!!,2021년 겨울에 이세돌을 처음 접하고 입덕부정기 없이 바로 팬치가 된 저는 이세돌이 이렇게 클줄은 몰랐는데 정말 2000만 조회수는 참 대단하네요... 메타버스의 선두주자로서 왁굳형과 이세돌 모두 앞으로 더 발전하고 성장하면 좋겠습니다!!! 이세돌 화이팅!2000만 축하드려요!!
"이세돌 업적

- 멜론 TOP 100 차트 80위 진입, 실시간 차트 최고기록 35위 갱신 (멜론 차트진입 자체가 아이돌지망생들이나 실제 아이돌들에게도 꿈과 같은 일이고 진입조차 못하는 가수와 아이돌들이 수두룩한걸 보면 이례적으로 성공)
- 벅스 실시간 차트 1위 등극
- 유튜브 뮤직 인기 급상승 뮤직 5위
- 쇼미우승자 릴보이 인스타 샤라웃
- 뮤비 공개당시 이세돌 시청자들 총합계 3.6만명
- 메타버스 전문가인 김상균 교수님의 강연에서 ""메타버스의 모범적 사례""로 꼽혀 강의됨
- ""연합뉴스 출연""
- 트와이스 정연 이세돌 언급

이게 JYP나 YG같은 대형 소속사에서 기획한 것도 아니고 개인 인터넷방송인 한명이 기획한 프로젝트라기엔 말도안되게 성공함 ㄷㄷ","이세돌 업적

- 멜론 TOP 100 차트 80위 진입, 실시간 차트 최고기록 35위 갱신 (멜론 차트진입 자체가 아이돌지망생들이나 실제 아이돌들에게도 꿈과 같은 일이고 진입조차 못하는 가수와 아이돌들이 수두룩한걸 보면 이례적으로 성공)
- 벅스 실시간 차트 1위 등극
- 유튜브 뮤직 인기 급상승 뮤직 5위
- 쇼미우승자 릴보이 인스타 샤라웃
- 뮤비 공개당시 이세돌 시청자들 총합계 3.6만명
- 메타버스 전문가인 김상균 교수님의 강연에서 ""메타버스의 모범적 사례""로 꼽혀 강의됨
- ""연합뉴스 출연""
- 트와이스 정연 이세돌 언급

이게 JYP나 YG같은 대형 소속사에서 기획한 것도 아니고 개인 인터넷방송인 한명이 기획한 프로젝트라기엔 말도안되게 성공함 ㄷㄷ"
최고야...,최고야...
"리와인드 2000만회... ㅁㅊㄷ...
분명 며칠전에 리와인드 처음듣고 다들 이세돌이 뭐임? 하는 가운데 입덕한거 같은데... 시간이 참 빠르네여
이참에 그냥 바로 3,4000만회까지도 찍고 영원하자!!!
다시한번 축하드려요 ","리와인드 2000만회... ㅁㅊㄷ...
분명 며칠전에 리와인드 처음듣고 다들 이세돌이 뭐임? 하는 가운데 입덕한거 같은데... 시간이 참 빠르네여
이참에 그냥 바로 3,4000만회까지도 찍고 영원하자!!!
다시한번 축하드려요 "
오디션때부터 보다 입덕했습니다. 벌써 2년이 지나니 기분이 이상하네요. 진짜 이세돌은 전설이고 형!!! 사랑해ㅐㅐㅐ,오디션때부터 보다 입덕했습니다. 벌써 2년이 지나니 기분이 이상하네요. 진짜 이세돌은 전설이고 형!!! 사랑해ㅐㅐㅐ
"와… 보는 내내 소름 돋아서 닭살이 올라올 정도..
왁굳님 우리나라 메타버스의 새 역사를 쓰셨네요…! 
이제 메타버스는 이세계 아이돌 전과 후로 나뉠 것이다…
이세돌 완전 팬이에요! 르르땅 응원해~
️","와… 보는 내내 소름 돋아서 닭살이 올라올 정도..
왁굳님 우리나라 메타버스의 새 역사를 쓰셨네요…! 
이제 메타버스는 이세계 아이돌 전과 후로 나뉠 것이다…
이세돌 완전 팬이에요! 르르땅 응원해~
️"
"생활 패턴 다 망가져가며
음원에 뮤비까지 제작하고
각자 개인 방송까지,,,
이세돌 멤버들 방송 흥한 것부터
음원, 뮤비 다 노력한만큼 보상 받는 것 같아서
내심 안도의 한숨이 쉬어지네요ㅠㅠ

보이지 않는 곳에서
꿋꿋하게 이세돌 멤버들과 왁굳형 받쳐준
고멤 포함 모든 스탭 여러분,
이세돌 팬 포함 수 많은 팬치들이
모두 함께 이뤄낸 결실이니
다들 자부심 충만하셨으면 좋겠어요!

그리고 왁굳형..
너무 고생 많았어요, 항상 고마워요,..
이세돌 멤버들과 그 수 만의 팬들,
수 십, 수 백명의 스탭들,
수 십만의 팬치들에 대한 엄청난 책임감은
그 누구도 이해하진 못하겠지만

오늘 뮤비 공개하기까지
그 동안의 노고와 중압감들, 눈물로써 털어내는
이세돌 멤버들과 뢴매니저님 보는데
형은 지금 어떤 기분일까 싶더라구요..

왁굳형,, 형도 지금 뿌듯하고 행복할까?
진심으로 너무 너무 축하해!","생활 패턴 다 망가져가며
음원에 뮤비까지 제작하고
각자 개인 방송까지,,,
이세돌 멤버들 방송 흥한 것부터
음원, 뮤비 다 노력한만큼 보상 받는 것 같아서
내심 안도의 한숨이 쉬어지네요ㅠㅠ

보이지 않는 곳에서
꿋꿋하게 이세돌 멤버들과 왁굳형 받쳐준
고멤 포함 모든 스탭 여러분,
이세돌 팬 포함 수 많은 팬치들이
모두 함께 이뤄낸 결실이니
다들 자부심 충만하셨으면 좋겠어요!

그리고 왁굳형..
너무 고생 많았어요, 항상 고마워요,..
이세돌 멤버들과 그 수 만의 팬들,
수 십, 수 백명의 스탭들,
수 십만의 팬치들에 대한 엄청난 책임감은
그 누구도 이해하진 못하겠지만

오늘 뮤비 공개하기까지
그 동안의 노고와 중압감들, 눈물로써 털어내는
이세돌 멤버들과 뢴매니저님 보는데
형은 지금 어떤 기분일까 싶더라구요..

왁굳형,, 형도 지금 뿌듯하고 행복할까?
진심으로 너무 너무 축하해!"
이젠 이세돌 = 리와인드 라고 해도 과언이 아닐정도의 대표곡이자 상징곡이지 않을까 싶네요. 2천만 다시 한번 진심으로 축하합니다!!!,이젠 이세돌 = 리와인드 라고 해도 과언이 아닐정도의 대표곡이자 상징곡이지 않을까 싶네요. 2천만 다시 한번 진심으로 축하합니다!!!
시간 지나고 보니 2천만도 빠르다 진짜 눈물 날거 같네 .,시간 지나고 보니 2천만도 빠르다 진짜 눈물 날거 같네 .
한국 버튜버 뮤비가 천만은 ㄹㅇ 역사적인데 ㅋㅋㅋㅋㅋㅋㅋ,한국 버튜버 뮤비가 천만은 ㄹㅇ 역사적인데 ㅋㅋㅋㅋㅋㅋㅋ
"근데 진짜 놀라운게 왁타버스가 뭐 실제 엔터테이먼트 회사도 아니고 경험 1도 없는데 세계최초 이세계 아이돌 컨셉, 첫 곡, 첫 뮤비를 이정도까지 만드는게 ㄹㅇ 대단하다고 생각함...","근데 진짜 놀라운게 왁타버스가 뭐 실제 엔터테이먼트 회사도 아니고 경험 1도 없는데 세계최초 이세계 아이돌 컨셉, 첫 곡, 첫 뮤비를 이정도까지 만드는게 ㄹㅇ 대단하다고 생각함..."
"2000만이라니.. 진짜 지금 들어도 눈물 나고 뭉클해지는 노래라.. 너무 좋아요..
이세돌 영원히 사랑해..
️","2000만이라니.. 진짜 지금 들어도 눈물 나고 뭉클해지는 노래라.. 너무 좋아요..
이세돌 영원히 사랑해..
️"
"2000만 축하드려용!!!
️","2000만 축하드려용!!!
️"
vrchat으로 이 정도 까지 끌어 올릴 수 있다니  정말 감동입니다 ㅠㅠㅠ 공부가 되었습니다 !!!!,vrchat으로 이 정도 까지 끌어 올릴 수 있다니  정말 감동입니다 ㅠㅠㅠ 공부가 되었습니다 !!!!
키딩도 좋은데 리와인드가 진짜 레전드 인듯 리와인드만의 느낌이있다,키딩도 좋은데 리와인드가 진짜 레전드 인듯 리와인드만의 느낌이있다
"리와인드 2000만회 축하드려요!!!
️
진짜 너무 킹아ㅠㅜㅜㅠ","리와인드 2000만회 축하드려요!!!
️
진짜 너무 킹아ㅠㅜㅜㅠ"
"리와인드 2000만 축하드립니다!
이세돌 분들은 알게 된게 엊그제 같은데 벌써 2000만이라니...
너무 신기하고 행복하네요ㅎㅎ
지금까지 열심히 달려오신다고 정말 수고 많으셨고 앞으로도 같이 달려가요!
혹시 힘든일 있으면 쉬어가셔도 되고 언제나 저희 이파리들은 이세돌분들 편이니까 하고 싶은 말 다 하셔도 좋습니다!!
정말정말 사랑하고 감사합니다!!!킹아!
이세돌 영원하자
️","리와인드 2000만 축하드립니다!
이세돌 분들은 알게 된게 엊그제 같은데 벌써 2000만이라니...
너무 신기하고 행복하네요ㅎㅎ
지금까지 열심히 달려오신다고 정말 수고 많으셨고 앞으로도 같이 달려가요!
혹시 힘든일 있으면 쉬어가셔도 되고 언제나 저희 이파리들은 이세돌분들 편이니까 하고 싶은 말 다 하셔도 좋습니다!!
정말정말 사랑하고 감사합니다!!!킹아!
이세돌 영원하자
️"
진짜... 나름 돌판 고인물인데 기획력도 노래도 멤버분들도 웬만한 중소기획사보다 훨씬 낫네요ㅋㅋㅋㅋㅋㅋ 메타버스 선두주자 왁굳님 앞으로도 이세돌 활동 많이 시켜주세용 노래 너무... 좋아요...,진짜... 나름 돌판 고인물인데 기획력도 노래도 멤버분들도 웬만한 중소기획사보다 훨씬 낫네요ㅋㅋㅋㅋㅋㅋ 메타버스 선두주자 왁굳님 앞으로도 이세돌 활동 많이 시켜주세용 노래 너무... 좋아요...
"현실이 아닌 가상세계임에도 불구하고 이목을 끄는 영상미, 한명한명의 매력적인 보이스, 롤드컵에서나 볼법한 VR 군무... 
IT 개발자로서 메타버스의 가능성에 대해 회의감을 가지고 있었는데, 이 영상을 통해 막힌게 뻥 뚫려버렸습니다. 
감사합니다 왁굳님... 그리고 영상 너무 좋습니다..ㅠ","현실이 아닌 가상세계임에도 불구하고 이목을 끄는 영상미, 한명한명의 매력적인 보이스, 롤드컵에서나 볼법한 VR 군무... 
IT 개발자로서 메타버스의 가능성에 대해 회의감을 가지고 있었는데, 이 영상을 통해 막힌게 뻥 뚫려버렸습니다. 
감사합니다 왁굳님... 그리고 영상 너무 좋습니다..ㅠ"
"2천만 기념 댓글
너무 축하해~","2천만 기념 댓글
너무 축하해~"
"와 벌써 2000만이라니ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
진짜 우리 아이돌들 벌써 이만큼 성장했다 싶고.... 앞으로도 우리 다같이 으쌰으쌰해서 승승장구 해봅시다!!!
2000만 축하드려요!!!","와 벌써 2000만이라니ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
진짜 우리 아이돌들 벌써 이만큼 성장했다 싶고.... 앞으로도 우리 다같이 으쌰으쌰해서 승승장구 해봅시다!!!
2000만 축하드려요!!!"
이세돌 1000만!! 너무 감격이다ㅠㅠ 지금까지 열심히 달려온 이세돌분들 너무 감사드리고 앞으로도 영원히 함께하길 바래요!!,이세돌 1000만!! 너무 감격이다ㅠㅠ 지금까지 열심히 달려온 이세돌분들 너무 감사드리고 앞으로도 영원히 함께하길 바래요!!
"이세돌 처음 한다고 할 때는 이런 걸 왜 하나 싶었는데 반팬치매매법은 항상 옳고 왁굳형의 도전정신과 노력, 단순 컨텐츠라고 대충하지 않고 항상 진심인 모습에 감탄만 하게 돼
올해 좀 많이 힘들었는데 왁굳형이랑 이세돌분들 덕분에 많이 웃고 좋은 방향으로 변한 것 같아 
형 항상 고마워","이세돌 처음 한다고 할 때는 이런 걸 왜 하나 싶었는데 반팬치매매법은 항상 옳고 왁굳형의 도전정신과 노력, 단순 컨텐츠라고 대충하지 않고 항상 진심인 모습에 감탄만 하게 돼
올해 좀 많이 힘들었는데 왁굳형이랑 이세돌분들 덕분에 많이 웃고 좋은 방향으로 변한 것 같아 
형 항상 고마워"
백만 달성에 기뻐하던 게 엊그제 같은데 벌써 2천만!! RE : WIND 뮤비의 조회수 2000만회 달성 축하합니다~!! ,백만 달성에 기뻐하던 게 엊그제 같은데 벌써 2천만!! RE : WIND 뮤비의 조회수 2000만회 달성 축하합니다~!! 
"천만과 이천만을 둘다 겪다니
..
항상 관심사가 바뀌던 제가 2년동안 한가지만 파는게 신기하네요","천만과 이천만을 둘다 겪다니
..
항상 관심사가 바뀌던 제가 2년동안 한가지만 파는게 신기하네요"
“오늘 아침에 일어났을 때 눈물이 나온 이유”,“오늘 아침에 일어났을 때 눈물이 나온 이유”
