Comments,Replies
"나를 보면서 웃어주는 얼굴을 마주하는 게 어떤 기분인지 이 나이 먹고 플레이브 덕분에 겨우 기억해냈다고 하면 좀... 이상하죠?ㅎ...

제가 좀 오래 아프게 됐었는데, 오래 걸렸지만 치료받으며 재활해서 겨우겨우 이제 사람 구실은 한다고 생각할 정도는 되는 것 같아요.

그래도 아직은 힘든 순간이 있어요. 실제 만나는 게 아니어도 TV나 유튜브에서 카메라를 바라보는 사람과 눈이 마주쳤을 뿐인데도 공황이 오고, 토할 정도로 심했던 대인기피증은 특히나요.
그러니 TV는 인테리어용이고 유튜브에서도 고양이, 강아지 짱구 같은 거나 보고, 그러니 당연히 버추얼 이런 문화도 잘 몰랐어요.

불쑥 유튜브 첫 화면에 뜬 애들 모습과 음중 로고가 박힌 여섯번째 여름 썸네일에 어리둥절하며 홀린 듯 클릭했던 게 처음이었어요  :)

만화 캐릭터 같은데 음중? 이런 호기심에 클릭해봤던 것 같아요.
밤비 하늘하늘하게 뛰어오는 데서 뭔가 살짝 묘한 현실감에 당황해서 흐린 눈 뜨려는데 예준이가 첫 소절 부르며 고개를 들고 카메라를 쳐다봤잖아요. 그때 눈이 마주쳤다고 느꼈는데도, 안 무서웠어요.
오메? 싶어서 어버버 타는 사이에 차례차례 애들이 눈 맞추며 예쁘게 노래하고 춤추는 데 습관적으로 시선은 비껴가면서도 도망치지 않고 봤어요.

그날 그 영상을 얼마나 반복해서 봤는지 모르겠어요.
정말 오랜만이었거든요. 음악만 듣는 게 아니라 무대까지 같이 보는 가수의 공연은요. 
세상이 정말 좋아졌구나, 싶어서 신기하기도 하고 엄청 반갑고 고마웠어요. 진짜 묘한 기분이었어요.

매번 그냥 혼자 있는 게 편하다고 시큰둥하게 말하지만..... 사실 저도 낯선 곳에 씩씩하게 여행 가보고도 싶고, 사람 많고 북적이는 곳에도 가보고 싶고, 모르는 사람이랑 난감한 상황에서 눈 마주쳐도 벌벌 떨며 주저앉아 분위기 쎄하게 만들지 않고... 여유롭게 미소 짓고 지나가는 그런 거 되게 해보고 싶었는데... 좀 이상한 말일지 모르겠지만 플레이브 영상 보고 하면서 저 나름대로는 연습한다고 생각하고 있어요.

눈을 맞추고, 같이 웃고, 같이 우는 그런 거요.
덕질의 방향이 좀 이상하지만, 덕분에 제가 더 건강하고 행복해지리라는 생각이 들어요.

오랜만에 느껴보는 설렘은 매일 저랑 같이 있던 불안과 닮았으면서도 확실히 다르네요.
오늘 스밍하면서 계속 가슴이 벌렁거리고 손이 저리는데 그게 싫은 기분이 아니라 너무 예쁘고 좋았어서 자꾸 기분이 이상해요.

정말, 정말정말 고마워요.
많은 길 중에서도 버추얼 아이돌로 데뷔해줘서... 이렇게 예쁘게 열심히 하는 모습으로 제 삶에 나타나 줘서요.
누군가에게는... 보석 같은 플레이브가, 또 이 아이들을 만날 수 있게 길을 열어준 블래스트가 벅찬 설렘과 희망이 되기도 한다는 걸 꼭 말씀드리고 싶어요.
오래오래 아끼고 아끼며 응원할게요 :) 고마워요.","나를 보면서 웃어주는 얼굴을 마주하는 게 어떤 기분인지 이 나이 먹고 플레이브 덕분에 겨우 기억해냈다고 하면 좀... 이상하죠?ㅎ...

제가 좀 오래 아프게 됐었는데, 오래 걸렸지만 치료받으며 재활해서 겨우겨우 이제 사람 구실은 한다고 생각할 정도는 되는 것 같아요.

그래도 아직은 힘든 순간이 있어요. 실제 만나는 게 아니어도 TV나 유튜브에서 카메라를 바라보는 사람과 눈이 마주쳤을 뿐인데도 공황이 오고, 토할 정도로 심했던 대인기피증은 특히나요.
그러니 TV는 인테리어용이고 유튜브에서도 고양이, 강아지 짱구 같은 거나 보고, 그러니 당연히 버추얼 이런 문화도 잘 몰랐어요.

불쑥 유튜브 첫 화면에 뜬 애들 모습과 음중 로고가 박힌 여섯번째 여름 썸네일에 어리둥절하며 홀린 듯 클릭했던 게 처음이었어요  :)

만화 캐릭터 같은데 음중? 이런 호기심에 클릭해봤던 것 같아요.
밤비 하늘하늘하게 뛰어오는 데서 뭔가 살짝 묘한 현실감에 당황해서 흐린 눈 뜨려는데 예준이가 첫 소절 부르며 고개를 들고 카메라를 쳐다봤잖아요. 그때 눈이 마주쳤다고 느꼈는데도, 안 무서웠어요.
오메? 싶어서 어버버 타는 사이에 차례차례 애들이 눈 맞추며 예쁘게 노래하고 춤추는 데 습관적으로 시선은 비껴가면서도 도망치지 않고 봤어요.

그날 그 영상을 얼마나 반복해서 봤는지 모르겠어요.
정말 오랜만이었거든요. 음악만 듣는 게 아니라 무대까지 같이 보는 가수의 공연은요. 
세상이 정말 좋아졌구나, 싶어서 신기하기도 하고 엄청 반갑고 고마웠어요. 진짜 묘한 기분이었어요.

매번 그냥 혼자 있는 게 편하다고 시큰둥하게 말하지만..... 사실 저도 낯선 곳에 씩씩하게 여행 가보고도 싶고, 사람 많고 북적이는 곳에도 가보고 싶고, 모르는 사람이랑 난감한 상황에서 눈 마주쳐도 벌벌 떨며 주저앉아 분위기 쎄하게 만들지 않고... 여유롭게 미소 짓고 지나가는 그런 거 되게 해보고 싶었는데... 좀 이상한 말일지 모르겠지만 플레이브 영상 보고 하면서 저 나름대로는 연습한다고 생각하고 있어요.

눈을 맞추고, 같이 웃고, 같이 우는 그런 거요.
덕질의 방향이 좀 이상하지만, 덕분에 제가 더 건강하고 행복해지리라는 생각이 들어요.

오랜만에 느껴보는 설렘은 매일 저랑 같이 있던 불안과 닮았으면서도 확실히 다르네요.
오늘 스밍하면서 계속 가슴이 벌렁거리고 손이 저리는데 그게 싫은 기분이 아니라 너무 예쁘고 좋았어서 자꾸 기분이 이상해요.

정말, 정말정말 고마워요.
많은 길 중에서도 버추얼 아이돌로 데뷔해줘서... 이렇게 예쁘게 열심히 하는 모습으로 제 삶에 나타나 줘서요.
누군가에게는... 보석 같은 플레이브가, 또 이 아이들을 만날 수 있게 길을 열어준 블래스트가 벅찬 설렘과 희망이 되기도 한다는 걸 꼭 말씀드리고 싶어요.
오래오래 아끼고 아끼며 응원할게요 :) 고마워요."
"뭐냐 이게,,도파민 자극 오진다 중독성 강한 노래 또 오랜만이다 발매된 곡이 다 좋기는 드문데 역시 또 다 좋네 말이 되나진짜","뭐냐 이게,,도파민 자극 오진다 중독성 강한 노래 또 오랜만이다 발매된 곡이 다 좋기는 드문데 역시 또 다 좋네 말이 되나진짜"
베이스 소리 잘들리게 이퀄 조정해서 들으니 또 다른 맛이 있네. 노래 정말 잘 만들었다~~,베이스 소리 잘들리게 이퀄 조정해서 들으니 또 다른 맛이 있네. 노래 정말 잘 만들었다~~
매일같이 팍팍한 출근길에 얻는 마음의 위안 중 하나의 루틴..,매일같이 팍팍한 출근길에 얻는 마음의 위안 중 하나의 루틴..
우연히 들었는데 노래 개좋네,우연히 들었는데 노래 개좋네
"노래 안무 자체제작이라는데 오히려 좋아..
노래가 좋아서 전곡 다 챙겨듣고 있고 다음 노래들도 기대됨 ㅋㅋㅋㅋㅋ 오래오래 활동해줬으면 하는 그룹","노래 안무 자체제작이라는데 오히려 좋아..
노래가 좋아서 전곡 다 챙겨듣고 있고 다음 노래들도 기대됨 ㅋㅋㅋㅋㅋ 오래오래 활동해줬으면 하는 그룹"
"Now I get why the hype.  The singers have strong vocals, not to mention the artistic direction really is right my alley. Kudos to the singers whoever they are!","Now I get why the hype.  The singers have strong vocals, not to mention the artistic direction really is right my alley. Kudos to the singers whoever they are!"
"Just found out about you guys from twitter! Kpop idol group’s songs are usually not to my liking. But this song doesn’t have that very really loud instruments that could made my ear’s bleeding 
 anyways, i do enjoy this song very much, not to mention the MV is beautifully made. I’ve never been a kpoper, but i might now. We’ll see lol","Just found out about you guys from twitter! Kpop idol group’s songs are usually not to my liking. But this song doesn’t have that very really loud instruments that could made my ear’s bleeding 
 anyways, i do enjoy this song very much, not to mention the MV is beautifully made. I’ve never been a kpoper, but i might now. We’ll see lol"
"팬은 아니지만, 한번 듣고 음악이 좋아서 주기적으로 들으러 옵니다.
자꾸 음이 생각나서 미치겠네요ㅋㅋㅋ 음의 흡입력이 장난 아닌듯 
가사도 들을수록 좋은 것 같아요^^","팬은 아니지만, 한번 듣고 음악이 좋아서 주기적으로 들으러 옵니다.
자꾸 음이 생각나서 미치겠네요ㅋㅋㅋ 음의 흡입력이 장난 아닌듯 
가사도 들을수록 좋은 것 같아요^^"
음악이.. 향수를 자극하는 그 무언가가 있어요. 어느것에 열중하던 그 시절의 내가 생각나.,음악이.. 향수를 자극하는 그 무언가가 있어요. 어느것에 열중하던 그 시절의 내가 생각나.
"진짜 미치겠음 노래가 너무 좋아 ㅠㅠㅠㅠ
아무리 들어도 안질리고 들을때마다 꽂히는 부분이 바뀌기도 하고 그냥 미치게 좋다
게다가  플레이브 노래가  한곡도 빠짐없이 전부 내 취향임 ㅠㅠㅠ
어쩜 이렇게 내가 좋아하는 노래만 있는걸까ㅠㅠㅠㅠㅠ","진짜 미치겠음 노래가 너무 좋아 ㅠㅠㅠㅠ
아무리 들어도 안질리고 들을때마다 꽂히는 부분이 바뀌기도 하고 그냥 미치게 좋다
게다가  플레이브 노래가  한곡도 빠짐없이 전부 내 취향임 ㅠㅠㅠ
어쩜 이렇게 내가 좋아하는 노래만 있는걸까ㅠㅠㅠㅠㅠ"
편지영상 다시 돌려보고 눈물 흘리면서 뮤비보러 왔다..ㅜ 사랑한다 얘들아ㅜㅜ,편지영상 다시 돌려보고 눈물 흘리면서 뮤비보러 왔다..ㅜ 사랑한다 얘들아ㅜㅜ
"0:30 ""우린 참 어렸었지 저 별들을 담기에 모든게 서툴렀지""
이 가사 진짜 벅차오른다
서투르게 별들을 담아오던 소년들이 이젠 빛나는 별 그 자체가 된 것 같아서 너무 눈물남..
너희가 포기하지 않고 계속 빛나줘서 우리가 찾을 수 있었어
잠시 별빛이 흐려지더라도, 이제 너희가 빛나던 위치를 알고있으니 언제든지 항상 올려다볼께
빛나줘서 빛내줘서 고마워
사랑해
️","0:30 ""우린 참 어렸었지 저 별들을 담기에 모든게 서툴렀지""
이 가사 진짜 벅차오른다
서투르게 별들을 담아오던 소년들이 이젠 빛나는 별 그 자체가 된 것 같아서 너무 눈물남..
너희가 포기하지 않고 계속 빛나줘서 우리가 찾을 수 있었어
잠시 별빛이 흐려지더라도, 이제 너희가 빛나던 위치를 알고있으니 언제든지 항상 올려다볼께
빛나줘서 빛내줘서 고마워
사랑해
️"
"PLAVE가 1위를 차지했습니다. 축하합니다. 노래가 아름답습니다. 그럴 자격이 있습니다. Fatang은 사우디아라비아에서 왔습니다.
.","PLAVE가 1위를 차지했습니다. 축하합니다. 노래가 아름답습니다. 그럴 자격이 있습니다. Fatang은 사우디아라비아에서 왔습니다.
."
플레이브의 음악에 대한 진심과 재능과 노력을 알기에 플레이브를 사랑하고 응원해요~ 앞으로도 함께 할게요~ 그러니 오늘도 힘내요~,플레이브의 음악에 대한 진심과 재능과 노력을 알기에 플레이브를 사랑하고 응원해요~ 앞으로도 함께 할게요~ 그러니 오늘도 힘내요~
플레이브를 좋아하게 된 후로 행복한 날들만 가득하네용 히히>< 뵥뵥이가 보내준 사탕 받고 다시 뮤비 보러 왔습니다~~ 다들 좋은 오후 보내세요!,플레이브를 좋아하게 된 후로 행복한 날들만 가득하네용 히히>< 뵥뵥이가 보내준 사탕 받고 다시 뮤비 보러 왔습니다~~ 다들 좋은 오후 보내세요!
1위 축하드려요! 소식 듣고 뮤비 봤어요 앞으로 눈 여겨볼 것같아요! 쇼츠로 짧은 영상 몇개 봤는데 다들 웃기더라고요! 앞으로 더 승승장구하길!,1위 축하드려요! 소식 듣고 뮤비 봤어요 앞으로 눈 여겨볼 것같아요! 쇼츠로 짧은 영상 몇개 봤는데 다들 웃기더라고요! 앞으로 더 승승장구하길!
"사람이 직접 춤 동작까지 다 찍는건가요?? 
기술의 발전이 후덜덜
그나저나 곡 진짜 좋네요","사람이 직접 춤 동작까지 다 찍는건가요?? 
기술의 발전이 후덜덜
그나저나 곡 진짜 좋네요"
다른 걸 다 떠나서 노래가 너무 좋은데?,다른 걸 다 떠나서 노래가 너무 좋은데?
베이스 왜이리 좋아..?,베이스 왜이리 좋아..?
"플레이브는 진짜 성공할 수 밖에 없다.
1. 멤버별 개인역량 뛰어남.
2. 멤버끼리 케미 오짐 이게 생각보다 입덕에 중요하게 적용됨
3. 회사도 계속 발전하는 모습을 보임
4. 플리들한테 진심임. 진짜 잠을 안자나 싶을 정도로 지극정성임.
5. 서로를 너무 아낌..오늘도 플레이브보다 플레이브 사랑하기 실패..
6. 그 아이돌에 그 팬이라고 플리분들도 엄청 착함..천사들.. 새로운 플리가 와도 이것도 모르냐 팬이 아니다 등등 안좋은 말하지 않고 진심으로 플레이브를 좋아하는 마음으로 뭉친게 보임..
 이게 진짜 중요한게 아무리 아이돌이 좋아도 팬이 드세면 좀 끼어들기 껄끄러움
7. 그리고 버츄얼 이라고 해서 아이돌이 주눅들지 않고 수록곡을 버츄얼 아이돌이라는 제목으로 낼만큼 기존쎄임 내 아이돌이 상처 안받고 기존쎄인게 은근 팬들 기살려줌

플레이브 영원하자
🩷
️","플레이브는 진짜 성공할 수 밖에 없다.
1. 멤버별 개인역량 뛰어남.
2. 멤버끼리 케미 오짐 이게 생각보다 입덕에 중요하게 적용됨
3. 회사도 계속 발전하는 모습을 보임
4. 플리들한테 진심임. 진짜 잠을 안자나 싶을 정도로 지극정성임.
5. 서로를 너무 아낌..오늘도 플레이브보다 플레이브 사랑하기 실패..
6. 그 아이돌에 그 팬이라고 플리분들도 엄청 착함..천사들.. 새로운 플리가 와도 이것도 모르냐 팬이 아니다 등등 안좋은 말하지 않고 진심으로 플레이브를 좋아하는 마음으로 뭉친게 보임..
 이게 진짜 중요한게 아무리 아이돌이 좋아도 팬이 드세면 좀 끼어들기 껄끄러움
7. 그리고 버츄얼 이라고 해서 아이돌이 주눅들지 않고 수록곡을 버츄얼 아이돌이라는 제목으로 낼만큼 기존쎄임 내 아이돌이 상처 안받고 기존쎄인게 은근 팬들 기살려줌

플레이브 영원하자
🩷
️"
팬들 뎃글만 봐도 진짜 애정이 남다르단게 느껴지네요 응원합니다 ,팬들 뎃글만 봐도 진짜 애정이 남다르단게 느껴지네요 응원합니다 
아니 노래 개좋네..?,아니 노래 개좋네..?
플며들었다...,플며들었다...
"옛날엔 이렇게 청춘과 여름을 뜻하는 듯한 쾌청한 곡들이 많았는데 요즘에 나오는 곡들은 옛날처럼 속이 시원하게 팍 뚫리는 무언가가 없어서 아쉬운 감이 많았어요. 근데 우연히 플레이브라는 그룹을 발견하게 되어 노래를 한 번 들어봤습니다. 정말로 좋더라고요. 최근에는 항상 플레이 리스트로 이분들 노래를 듣고 있습니다. 여름의 시원함과 청아한 목소리의 조합, 신비로운 음색이 저의 마음을 울리게 하기 때문이죠. 사실 옛날부터 알고 있긴 했지만 전 오직 '버추얼 아이돌' 이라는 타이틀만으로 거부감을 느껴 쉽사리 이곳에 발길을 들이지 못했어요. 오직 버추얼... 이라는 것만으로요. 아직도 전, 그때를 후회하고 있습니다. 속 안에 있는 작은 편견을 깨뜨리기만 하면 이곳에 존재하고 있는 크나큰 은하를 발견할 수 있는데 말이죠. 전 그래서 더욱 더 많은 사람들이 이런 천재같은 그룹을 알면 좋겠어요! 
플레이브 멤버분들, 항상 열심히 노력하는 모습과 팬 분들을 생각하며 사랑하는 모습이 너무 멋지십니다... 🥹 그 앞 날은 언제나 벚꽃이 피어있는 봄 길처럼 아름답고, 빛 날거예요. 응원하고 있겠습니다.","옛날엔 이렇게 청춘과 여름을 뜻하는 듯한 쾌청한 곡들이 많았는데 요즘에 나오는 곡들은 옛날처럼 속이 시원하게 팍 뚫리는 무언가가 없어서 아쉬운 감이 많았어요. 근데 우연히 플레이브라는 그룹을 발견하게 되어 노래를 한 번 들어봤습니다. 정말로 좋더라고요. 최근에는 항상 플레이 리스트로 이분들 노래를 듣고 있습니다. 여름의 시원함과 청아한 목소리의 조합, 신비로운 음색이 저의 마음을 울리게 하기 때문이죠. 사실 옛날부터 알고 있긴 했지만 전 오직 '버추얼 아이돌' 이라는 타이틀만으로 거부감을 느껴 쉽사리 이곳에 발길을 들이지 못했어요. 오직 버추얼... 이라는 것만으로요. 아직도 전, 그때를 후회하고 있습니다. 속 안에 있는 작은 편견을 깨뜨리기만 하면 이곳에 존재하고 있는 크나큰 은하를 발견할 수 있는데 말이죠. 전 그래서 더욱 더 많은 사람들이 이런 천재같은 그룹을 알면 좋겠어요! 
플레이브 멤버분들, 항상 열심히 노력하는 모습과 팬 분들을 생각하며 사랑하는 모습이 너무 멋지십니다... 🥹 그 앞 날은 언제나 벚꽃이 피어있는 봄 길처럼 아름답고, 빛 날거예요. 응원하고 있겠습니다."
